Actual,Predicted,Lower Bound (95%),Upper Bound (95%)
7928.0,9374.8,6304.94488335622,12444.655116643778
4054.0,5255.66,1922.7878885371206,8588.532111462879
5298.0,5827.99,4286.401655046706,7369.578344953294
3574.0,3795.92,1027.2452334610052,6564.594766538995
3799.0,4364.58,3774.014782434861,4955.145217565139
7703.0,7778.69,6780.299217627566,8777.080782372434
5162.0,5085.79,3759.8742272989434,6411.705772701056
8363.0,8030.37,6536.603177300767,9524.136822699233
8508.0,8862.51,7633.459481090448,10091.560518909553
4653.0,4731.29,3379.0967732245363,6083.483226775464
5801.0,6021.86,5492.529202860214,6551.190797139785
4467.0,5612.75,3761.061840721554,7464.438159278447
3242.0,3330.05,2583.3398826371777,4076.7601173628227
6441.0,7579.74,3566.7351904075863,11592.744809592414
8245.0,7678.45,4726.644145010889,10630.255854989111
4176.0,4616.32,4053.4660195360075,5179.173980463992
5373.0,5947.05,4705.276616779051,7188.823383220949
6689.0,6590.26,4924.03139621124,8256.48860378876
3912.0,4133.91,3636.1263265643997,4631.6936734356
8434.0,9507.48,5534.57523446039,13480.38476553961
5946.0,5354.97,4166.349287901074,6543.590712098927
4420.0,4074.84,1362.1581843454196,6787.521815654581
6787.0,7423.24,6095.55098450735,8750.92901549265
10337.0,9966.76,7314.496963987955,12619.023036012046
5733.0,5695.72,4961.566837798433,6429.8731622015675
8824.0,8209.52,5891.694149372013,10527.345850627988
7771.0,7942.6,6162.056665351837,9723.143334648164
10014.0,10575.99,5093.656958411241,16058.32304158876
7327.0,5613.92,3878.6914149917434,7349.148585008257
6303.0,6551.05,2573.664962460387,10528.435037539613
8233.0,7889.21,5252.871502387554,10525.548497612446
12190.0,9015.15,3450.4518688439175,14579.848131156083
8982.0,8434.75,6552.394992570211,10317.10500742979
10585.0,10573.82,7402.878894839553,13744.761105160447
8237.0,8416.05,6886.859171302678,9945.24082869732
5896.0,6268.0,4490.525632846426,8045.474367153574
10141.0,8931.63,4343.76890485196,13519.491095148038
4454.0,3691.36,2838.575351047734,4544.144648952267
6031.0,6040.44,5868.503571625324,6212.376428374675
6031.0,9104.78,1875.3699230223147,16334.190076977688
4680.0,4923.35,3807.712649784439,6038.987350215562
3308.0,2992.16,822.1109906974357,5162.209009302564
6431.0,6469.99,3243.046839345347,9696.933160654653
7076.0,6443.91,4077.689090427303,8810.130909572697
5069.0,5184.72,4334.692513685258,6034.747486314743
7606.0,7242.56,6451.851382835473,8033.268617164528
4410.0,4606.92,3599.440202871661,5614.399797128339
7664.0,7012.17,5786.9879042894245,8237.352095710576
9041.0,10939.72,9293.722267276604,12585.717732723395
4596.0,4941.64,4022.911726673964,5860.368273326037
8519.0,8945.35,7867.554273626955,10023.145726373044
7298.0,8688.94,6286.0761982779295,11091.803801722072
10798.0,10978.82,8271.07350384565,13686.56649615435
11711.0,11240.94,7945.416576683723,14536.463423316278
6012.0,5854.88,4183.335042377574,7526.4249576224265
9795.0,8598.42,7072.096954359347,10124.743045640653
8159.0,7497.52,5912.653492728376,9082.386507271625
5180.0,5680.1,4227.777388605411,7132.42261139459
9024.0,9707.5,8824.242293615278,10590.757706384722
7112.0,7470.94,3599.986803892065,11341.893196107934
6374.0,6262.71,4914.987510757708,7610.432489242292
3176.0,3064.28,2466.1916552192647,3662.3683447807357
2745.0,2958.66,729.1517340707087,5188.168265929291
7254.0,6868.38,5810.145459436822,7926.614540563178
8660.0,8965.05,7491.989069834515,10438.110930165483
12166.0,11467.13,9071.772684066329,13862.48731593367
6299.0,7258.99,6047.909457680935,8470.070542319065
6031.0,8097.41,2943.319024023439,13251.50097597656
9267.0,9692.42,7462.381712341745,11922.458287658255
10577.0,10689.59,7249.281508659864,14129.898491340136
9641.0,9567.77,5395.864728665649,13739.675271334352
4603.0,5836.54,4082.7875629811824,7590.2924370188175
7140.0,6645.66,4643.852321547586,8647.467678452413
5072.0,5408.57,3499.656292269826,7317.483707730174
8771.0,9569.86,6936.401972022219,12203.318027977783
4359.0,4180.19,3140.6072676817676,5219.772732318232
9689.0,9991.39,7406.808654380435,12575.971345619564
9853.0,9756.58,8891.520719308925,10621.639280691075
5957.0,5904.49,5107.856180010012,6701.123819989987
9350.0,9717.4,8784.580463515047,10650.219536484952
4693.0,6887.97,2175.415596205965,11600.524403794036
6524.0,6777.34,5655.268220246566,7899.4117797534345
7362.0,7367.94,6370.220878438105,8365.659121561894
6790.0,6109.37,3964.9011606225286,8253.838839377471
8842.0,8219.3,6214.643686406069,10223.95631359393
6272.0,6014.67,5107.629008396115,6921.710991603885
5435.0,6086.53,5115.001971303679,7058.05802869632
8023.0,7906.46,6916.23461926416,8896.68538073584
6963.0,5810.63,4010.755700285445,7610.504299714556
7789.0,7492.81,5881.256767224167,9104.363232775835
11197.0,11934.98,10461.230989162888,13408.72901083711
2766.0,3270.47,1634.701851025775,4906.238148974225
10052.0,11570.8,9754.48507896235,13387.114921037648
6182.0,6042.68,3927.6722008663537,8157.687799133647
7095.0,7367.52,5884.317833815176,8850.722166184825
13533.0,7886.86,1127.9836944805174,14645.736305519482
9347.0,9505.28,6111.173075008603,12899.386924991399
6478.0,6653.27,4384.702363465582,8921.83763653442
12837.0,12053.05,10690.136426107656,13415.963573892343
8102.0,8654.65,7295.538983002492,10013.761016997507
5226.0,5363.9,4687.159681957694,6040.640318042305
6768.0,6133.2,5217.991059414299,7048.4089405857
11136.0,10694.43,7078.942785154378,14309.917214845624
4793.0,5416.53,3505.1547530287103,7327.90524697129
5249.0,4287.66,3204.787574446999,5370.532425553001
4944.0,4468.79,3440.7891407272855,5496.790859272714
5674.0,6011.84,4257.795433353234,7765.884566646766
7126.0,6697.74,3533.204646542268,9862.275353457731
4648.0,6207.82,3326.4354541769035,9089.204545823097
6236.0,7107.34,6016.902134726128,8197.777865273873
6582.0,5875.04,4739.475000441877,7010.604999558123
11615.0,8163.69,5105.2261930292125,11222.153806970786
1897.0,2362.27,1404.6554852252084,3319.8845147747916
6294.0,8058.66,6216.425330915998,9900.894669084002
8369.0,8031.11,6969.394014626962,9092.825985373036
5328.0,5873.98,4158.871699867509,7589.08830013249
8948.0,9700.06,5017.9594162062,14382.160583793799
7947.0,8727.74,7665.168787355953,9790.311212644046
8464.0,7273.09,4112.8088153502795,10433.37118464972
4029.0,4690.15,1270.4526014274288,8109.8473985725705
7164.0,6484.63,4147.290255400392,8821.969744599608
6504.0,6155.08,5178.080859010736,7132.079140989264
7398.0,8163.5,6739.610855691357,9587.389144308643
9597.0,8853.28,6953.491216985805,10753.068783014196
2996.0,2948.67,2274.580660210562,3622.759339789438
6031.0,6036.61,5803.314188677465,6269.905811322535
6237.0,6115.49,5025.066146621948,7205.9138533780515
9258.0,8717.84,7375.270824715896,10060.409175284105
6338.0,6047.54,4993.491856030551,7101.5881439694485
3600.0,4299.29,3522.8456395095395,5075.73436049046
5213.0,5131.13,4132.180368362368,6130.079631637632
6031.0,6096.15,4505.465672413913,7686.834327586086
11467.0,10409.25,7118.4130891318855,13700.086910868115
7897.0,7172.82,4573.825790686682,9771.814209313317
5775.0,6769.95,3982.1262892958957,9557.773710704103
6524.0,5914.8,3925.572719221859,7904.027280778141
7699.0,7268.32,5383.036623113607,9153.603376886393
8006.0,7888.14,7155.308658595554,8620.971341404447
6797.0,6661.53,5932.431156979001,7390.628843020999
3545.0,3112.71,1864.6029515232117,4360.817048476789
8851.0,6969.14,5291.469896342955,8646.810103657046
5255.0,4992.13,3581.2440254418293,6403.015974558171
6031.0,6031.0,6031.0,6031.0
6031.0,7775.45,1781.961097438154,13768.938902561846
11111.0,10365.34,8876.168986624089,11854.511013375912
4865.0,4462.34,3697.9697915754177,5226.710208424583
8854.0,8590.4,6818.090572803947,10362.709427196052
6456.0,6172.1,5461.575453113688,6882.624546886313
4550.0,5795.84,4827.608739893697,6764.071260106303
9077.0,8603.12,5993.357525528241,11212.88247447176
5104.0,5289.3,3970.764587603352,6607.835412396648
6080.0,6166.73,5102.839983130136,7230.620016869863
11375.0,10396.17,7298.746124691722,13493.593875308277
5171.0,5521.18,4872.375331302125,6169.984668697875
5934.0,5910.53,4030.1658294717054,7790.894170528294
12792.0,11866.23,7374.991996812529,16357.46800318747
10735.0,9686.55,5748.258840425837,13624.841159574162
4304.0,4869.02,4262.104616639717,5475.935383360284
6996.0,7079.29,5775.823235120496,8382.756764879505
6537.0,5757.3,4009.635723191665,7504.964276808336
8913.0,8593.01,4332.491365795962,12853.528634204038
5489.0,6833.67,2596.0326187034634,11071.307381296538
5568.0,5658.59,4728.213443561135,6588.966556438865
7671.0,6755.57,4597.8119507775755,8913.328049222424
4056.0,3870.57,3448.3070928057264,4292.832907194274
12902.0,12099.81,8995.069543025498,15204.5504569745
3966.0,3648.03,3129.3889298652102,4166.67107013479
11256.0,11390.33,9275.906653575315,13504.753346424684
6460.0,6386.92,5462.063737322518,7311.776262677482
7332.0,7008.14,5202.952674699758,8813.327325300243
8972.0,9619.13,8151.187462730587,11087.072537269412
6227.0,6108.04,4895.0942598659085,7320.985740134091
4990.0,5437.6,4117.793078157263,6757.406921842738
5615.0,5948.64,4705.840628213613,7191.439371786388
4977.0,4950.24,3509.884044137756,6390.5959558622435
8653.0,8806.55,6840.375115885161,10772.724884114838
4448.0,4947.05,3511.7418159907256,6382.358184009275
5121.0,6874.05,4249.46309376809,9498.63690623191
4561.0,4992.21,3383.5886175704863,6600.831382429514
9215.0,9339.76,6217.830357414851,12461.689642585148
4924.0,5886.15,3244.7960213027104,8527.503978697288
9584.0,10450.41,7446.9750293354045,13453.844970664595
6401.0,7358.68,5691.700751736795,9025.659248263206
10483.0,9471.32,6724.372079178027,12218.267920821972
4966.0,4782.34,3777.733927723389,5786.946072276612
3221.0,4224.91,3924.8394287754295,4524.980571224571
6124.0,5099.28,4719.343913371525,5479.216086628475
1962.0,2210.28,1395.1157841596826,3025.444215840318
8573.0,6638.18,5454.493033321664,7821.866966678336
7821.0,9029.36,5170.671840474197,12888.048159525804
5709.0,6559.85,5880.031162499891,7239.6688375001095
6414.0,6754.32,6151.112501641301,7357.527498358699
5880.0,6496.44,4833.2395876929795,8159.64041230702
6922.0,6973.43,5881.148104747607,8065.711895252393
9154.0,8766.76,6565.508892891172,10968.011107108829
10467.0,8449.48,6149.829056222801,10749.130943777198
9185.0,8251.78,6031.516922661065,10472.043077338936
8619.0,9071.7,6400.869719066372,11742.530280933628
7569.0,8383.41,6359.835394623899,10406.984605376101
5762.0,6112.12,5445.5844117701145,6778.655588229885
7278.0,7896.69,6634.208015086852,9159.171984913146
4504.0,5124.04,4549.08677538652,5698.99322461348
12120.0,11210.42,9773.435919863494,12647.404080136506
6786.0,6088.08,4291.378549918278,7884.781450081722
6870.0,5961.99,4732.679890782703,7191.300109217296
4641.0,4331.45,2211.736951304021,6451.163048695978
2223.0,2282.69,1465.1482401037608,3100.231759896239
8462.0,8674.34,6365.625054870776,10983.054945129225
7204.0,7728.44,7224.48140019815,8232.398599801849
8865.0,9006.11,7843.804322135249,10168.415677864752
6562.0,7326.74,4969.111919565799,9684.3680804342
4065.0,4370.73,2924.5833219305305,5816.876678069469
4258.0,4393.62,3835.9390139219736,4951.300986078026
6438.0,5346.52,3714.6435511524287,6978.396448847572
6031.0,12426.02,8313.852436390831,16538.18756360917
9792.0,8981.05,4462.734643992629,13499.365356007369
5755.0,6654.15,5497.516804275443,7810.783195724556
8335.0,7655.84,5489.663309760941,9822.01669023906
8528.0,7101.77,4844.349738672625,9359.190261327376
6072.0,5601.48,4776.3982416951885,6426.561758304811
7749.0,7068.32,6183.319427437383,7953.320572562617
7375.0,6875.65,5620.565277895552,8130.734722104447
5559.0,6032.6,4404.45012004914,7660.74987995086
9691.0,8643.14,6395.777384431109,10890.50261556889
9188.0,9876.72,7804.6924478350775,11948.747552164921
8667.0,9136.76,6974.7112276648695,11298.808772335131
8519.0,6698.09,3939.2370393652664,9456.942960634733
9548.0,9088.37,5630.061424046005,12546.678575953996
6476.0,6918.64,5292.034015675388,8545.245984324612
4284.0,4698.58,3872.3603167064102,5524.79968329359
6197.0,6621.58,4600.572283730278,8642.587716269722
6141.0,6010.64,4726.10479099067,7295.1752090093305
5846.0,7379.91,5218.790640556139,9541.02935944386
6031.0,10100.92,2772.74700477631,17429.09299522369
8524.0,7457.57,6359.627884392734,8555.512115607266
3381.0,3537.02,2761.570975107093,4312.469024892907
2467.0,2690.63,1770.5357426953694,3610.7242573046306
11580.0,10791.48,7559.207655284079,14023.75234471592
6310.0,6614.87,5594.609676864302,7635.130323135698
8767.0,6973.34,2654.907176418854,11291.772823581146
4600.0,4637.18,3596.9609167467847,5677.399083253216
6278.0,8004.49,4610.299948696473,11398.680051303527
12872.0,10243.29,4410.477717803919,16076.102282196083
4280.0,4051.02,3015.1408830373293,5086.899116962671
8808.0,8334.04,7358.766258228266,9309.313741771735
2928.0,3660.08,1789.7793811288625,5530.380618871137
10732.0,10738.34,8898.146692239361,12578.53330776064
6976.0,8179.98,7195.711596329862,9164.248403670137
4498.0,5998.04,2229.5773341590025,9766.502665840997
8167.0,8407.21,7390.233320050335,9424.186679949662
8102.0,7815.14,6733.042513123406,8897.237486876595
7545.0,8216.98,6434.964276352376,9998.995723647622
2702.0,3190.3,2279.7489489369636,4100.851051063037
3911.0,4458.82,3091.844100187512,5825.795899812487
7648.0,7674.25,6653.554020685885,8694.945979314114
10487.0,9661.13,8175.042912186852,11147.217087813147
5532.0,5367.35,3523.0503553446088,7211.649644655392
3063.0,3346.17,2711.1710128120203,3981.16898718798
5562.0,5101.57,4064.8474860551346,6138.292513944865
6349.0,5634.87,4334.535341024489,6935.204658975511
8039.0,7799.44,5155.129779062554,10443.750220937445
2454.0,2846.61,2087.385694574627,3605.8343054253733
10884.0,10509.69,7601.1310730827145,13418.248926917287
6086.0,5821.05,4271.086080240576,7371.013919759424
5784.0,3954.92,2530.450933899315,5379.389066100685
6291.0,8482.09,5974.017662197312,10990.162337802689
5943.0,5875.82,4360.531250799981,7391.108749200019
6719.0,6663.54,5131.600829798572,8195.479170201428
3785.0,3651.66,2327.012383700842,4976.307616299158
2617.0,3396.21,2259.935661910188,4532.484338089812
3054.0,3341.06,2371.2645245917884,4310.8554754082115
6102.0,6211.96,5051.15030463153,7372.76969536847
4218.0,3736.96,3151.213554351851,4322.7064456481485
10147.0,10833.92,7954.309402660534,13713.530597339466
5530.0,4949.48,4113.754180760603,5785.205819239396
3021.0,3943.34,1901.1834423249923,5985.496557675008
7632.0,6889.75,5184.116909079212,8595.383090920788
6125.0,7230.18,5156.8254192502045,9303.534580749796
7031.0,6677.11,4086.1309267204333,9268.089073279567
2692.0,3851.7,678.1560087548805,7025.243991245119
7321.0,7096.68,4965.406067484484,9227.953932515516
4625.0,5284.94,3249.0422542234,7320.837745776599
9653.0,9734.21,5847.308611357184,13621.111388642814
9712.0,8849.78,6293.423333995321,11406.13666600468
9263.0,9548.54,8177.69284058454,10919.38715941546
8587.0,7807.91,7183.526775546427,8432.293224453571
5343.0,6589.0,5057.802563398175,8120.197436601825
11436.0,12302.36,7734.243771914659,16870.476228085343
9918.0,9004.6,6311.933039228207,11697.266960771794
10620.0,9070.55,5874.009196141553,12267.090803858446
6604.0,6096.49,4941.796409343222,7251.183590656778
5876.0,5587.21,4652.488926441989,6521.931073558011
6268.0,7469.99,5819.641845724715,9120.338154275285
2664.0,2897.99,2293.6607176647485,3502.319282335251
7775.0,8252.03,6543.694754339314,9960.365245660687
11428.0,11194.15,7390.803747147913,14997.496252852086
5874.0,4953.25,3902.896903676673,6003.603096323327
11574.0,11116.22,8284.761064033146,13947.678935966853
2737.0,3018.33,1716.2853135526568,4320.374686447343
7167.0,7131.3,3773.644228185385,10488.955771814615
8967.0,7985.99,6286.790396304235,9685.189603695764
2634.0,3648.89,1225.104899137169,6072.675100862831
5645.0,6046.12,3738.6653786111074,8353.574621388892
5047.0,5456.98,4591.907094883119,6322.0529051168805
13351.0,10162.47,4586.3823208085605,15738.55767919144
5563.0,6124.93,2906.207637211909,9343.652362788092
6964.0,7511.2,6202.604271625495,8819.795728374505
9233.0,7339.39,5567.144801263483,9111.635198736518
5071.0,5142.47,3922.0589599390873,6362.881040060913
10075.0,11231.04,8239.2241840171,14222.855815982903
8138.0,7528.33,6156.135048310642,8900.524951689358
4264.0,4378.96,1810.941238704545,6946.978761295455
5191.0,4974.87,3670.377701546322,6279.362298453678
6843.0,6926.64,5900.099939633802,7953.180060366199
5972.0,6532.98,4621.57334869438,8444.386651305618
10365.0,10653.91,7271.213484964246,14036.606515035754
8312.0,7959.59,6453.167251131993,9466.012748868006
7706.0,6002.87,4070.4463370220906,7935.293662977909
8722.0,7468.03,5793.660666697888,9142.399333302112
3170.0,3787.43,3049.1121652593242,4525.747834740676
4778.0,4875.47,3880.754476341824,5870.185523658176
3849.0,3549.76,2757.903887411457,4341.616112588544
6709.0,7776.58,5116.419214470343,10436.740785529657
4652.0,10124.75,2999.8811891839023,17249.618810816097
6418.0,6413.55,5710.102675544216,7116.997324455784
10543.0,8947.58,6284.358855943473,11610.801144056528
4696.0,4797.5,3009.695317625552,6585.304682374448
7064.0,6317.48,4876.294559490916,7758.665440509083
13703.0,11805.37,9685.28416650246,13925.45583349754
6910.0,7117.45,6317.353542387544,7917.546457612456
5637.0,6016.29,4365.637268955265,7666.9427310447345
6967.0,7612.39,6562.378654569561,8662.40134543044
6031.0,7936.91,2449.4809490346006,13424.339050965398
4084.0,6694.9,2594.9087019897224,10794.891298010276
8713.0,9724.69,8029.023286618436,11420.356713381565
11786.0,9440.75,7045.326598144704,11836.173401855296
4066.0,4043.99,2680.815298210152,5407.164701789848
4461.0,4528.89,1842.9117224652318,7214.868277534769
3706.0,3650.04,2871.4856667300355,4428.594333269964
9654.0,10323.13,5524.240402111238,15122.01959788876
6738.0,7314.12,5241.091528544541,9387.148471455459
6892.0,6220.49,4539.632453212694,7901.347546787306
5875.0,5742.44,4237.598682318219,7247.28131768178
6703.0,7261.63,5239.3693292483385,9283.890670751662
5133.0,5537.04,4137.1731222043145,6936.906877795685
3930.0,4173.19,3204.1443667018357,5142.2356332981635
13018.0,6382.82,5499.797151654522,7265.842848345477
10185.0,9471.89,8234.886316333439,10708.89368366656
6041.0,6810.85,5157.845810247294,8463.854189752707
9774.0,9810.82,8037.292571828628,11584.347428171372
8153.0,7276.29,6423.104530713608,8129.475469286392
5533.0,6115.13,5271.029214896135,6959.230785103865
10294.0,10452.46,7089.889079141163,13815.030920858835
3919.0,3870.38,2985.025164146623,4755.734835853377
8606.0,8664.44,6745.58133464441,10583.29866535559
9483.0,9340.36,6735.344719071185,11945.375280928816
4946.0,4882.06,4060.5136226102395,5703.606377389761
10608.0,12490.13,10076.268278474725,14903.991721525274
6031.0,6228.22,4016.311107702089,8440.128892297911
7857.0,8878.22,7309.301039578348,10447.138960421651
6130.0,6514.45,3631.2837859006463,9397.616214099353
8075.0,8682.22,6679.480172898496,10684.959827101502
4725.0,5161.87,2595.103783899095,7728.636216100905
6901.0,8366.17,3759.833709179521,12972.506290820478
6960.0,7709.99,5661.571270146203,9758.408729853796
4258.0,4678.47,2065.5156812292803,7291.42431877072
9138.0,8924.63,7251.606590713398,10597.6534092866
4407.0,4697.37,3589.6038820468643,5805.136117953136
14449.0,11532.44,4922.320177324902,18142.5598226751
6087.0,5788.4,3394.493117366508,8182.306882633491
5838.0,5598.25,3998.685453092311,7197.814546907689
6940.0,6136.47,5104.108678377304,7168.831321622696
4754.0,4774.03,4159.935853355888,5388.1241466441115
7636.0,7896.29,5976.16691337627,9816.41308662373
6061.0,6300.43,4704.344311741328,7896.5156882586725
2494.0,2932.53,2362.910467878287,3502.1495321217135
3460.0,4188.13,3201.5067794720417,5174.753220527959
9561.0,9087.18,5506.996407275716,12667.363592724285
2607.0,2668.15,2484.9042813051287,2851.3957186948714
3768.0,4633.21,2724.16268935486,6542.25731064514
6267.0,7016.62,4821.509833188102,9211.730166811898
10223.0,9843.85,8222.112685198372,11465.587314801629
10795.0,12198.65,11080.110047506572,13317.189952493427
6121.0,5697.49,4017.20054168401,7377.779458315989
6487.0,6956.92,5679.943141701558,8233.896858298442
3544.0,4900.47,3445.648504635514,6355.291495364487
6633.0,6481.44,5441.763978673048,7521.116021326951
4350.0,4059.95,2642.9357042203137,5476.964295779686
5054.0,5478.97,4566.364135114967,6391.575864885033
6044.0,7996.47,5904.650278900076,10088.289721099925
5948.0,7131.04,2808.0857637326953,11453.994236267305
4126.0,4468.65,3984.6547280106956,4952.645271989303
5417.0,5757.9,4521.7465528584235,6994.053447141576
6213.0,5965.4,4649.122048331736,7281.677951668264
5654.0,4574.71,3397.946165092826,5751.473834907174
8158.0,8976.14,6682.000196343597,11270.279803656402
8677.0,8074.02,6720.4517486349805,9427.588251365021
6415.0,6097.55,5077.918462608183,7117.181537391817
6266.0,6734.55,4248.718612151662,9220.381387848338
7208.0,7516.13,5497.717000940353,9534.542999059648
9829.0,9438.15,7977.112928586683,10899.187071413317
6547.0,7211.76,5517.382745996678,8906.137254003323
5832.0,6015.04,5265.898825183504,6764.1811748164955
5916.0,6466.15,5655.431573607704,7276.868426392295
5216.0,5019.28,4125.227505826106,5913.332494173894
6816.0,6915.8,4992.88444502833,8838.71555497167
4059.0,4418.96,1438.037517133088,7399.882482866912
4056.0,4600.31,3799.7392871768043,5400.8807128231965
3857.0,4082.31,2178.2295737348077,5986.390426265192
6031.0,10584.94,3308.7482409066306,17861.13175909337
13439.0,12344.17,8173.310658755113,16515.02934124489
6031.0,6038.12,2434.507427277874,9641.732572722125
6206.0,5846.67,4242.395283784052,7450.944716215949
2352.0,2431.45,1769.246755589343,3093.653244410657
5283.0,5811.3,2709.698602262374,8912.901397737627
1867.0,2123.63,734.5886987317622,3512.671301268238
7534.0,8550.58,6539.288906079042,10561.871093920958
5034.0,5346.14,3931.2008630924656,6761.079136907535
3749.0,3629.43,2041.6057227576603,5217.254277242339
11368.0,7720.27,3038.858863994601,12401.6811360054
7654.0,7557.3,5712.4136557630445,9402.186344236956
8295.0,8969.49,6476.572703443246,11462.407296556754
2873.0,2923.32,2156.272710112238,3690.367289887762
13588.0,11920.79,8588.986913240906,15252.593086759096
5367.0,5209.52,4035.4979483709176,6383.542051629083
9108.0,8861.53,4528.758420287247,13194.301579712755
3877.0,4301.76,3036.346138806817,5567.173861193183
13579.0,6082.87,5394.752734676015,6770.9872653239845
7352.0,6718.45,4993.522974961549,8443.377025038451
11417.0,10090.65,5007.82238316663,15173.47761683337
7192.0,6805.11,5788.828438527668,7821.391561472331
6297.0,6403.24,5346.149577678504,7460.3304223214955
7572.0,7816.05,4752.615653731094,10879.484346268906
6898.0,6574.0,5628.391708073581,7519.608291926419
6346.0,5615.43,4091.58508884396,7139.274911156041
11829.0,9213.48,6709.120550952926,11717.839449047073
9779.0,10145.57,8528.532599950095,11762.607400049905
8818.0,8430.51,7118.557079155718,9742.462920844282
1718.0,2412.84,-479.6996546327655,5305.379654632766
11538.0,8353.76,5686.941632298923,11020.578367701077
5203.0,5430.05,3510.6175393189797,7349.482460681021
11815.0,11440.23,8616.271905376894,14264.188094623105
6770.0,6860.83,5350.085850372486,8371.574149627513
5079.0,4582.47,3682.4824146019796,5482.4575853980205
3347.0,4090.83,2803.464070172058,5378.195929827942
3384.0,3729.93,1809.590570117835,5650.269429882164
9967.0,8556.99,4540.84038407185,12573.13961592815
3646.0,3813.51,3327.1833637730297,4299.836636226971
7183.0,8270.96,6632.728686516632,9909.191313483367
3452.0,4222.67,3291.784922718298,5153.555077281702
8561.0,8454.43,7730.4034396417765,9178.456560358223
6520.0,6596.26,5557.891710551676,7634.628289448325
8820.0,7156.36,5231.351180741074,9081.368819258925
4136.0,3792.54,3045.9633457832742,4539.116654216726
7014.0,7223.44,3412.62013698755,11034.259863012448
3548.0,4266.96,1861.5302636116257,6672.389736388374
6439.0,5339.55,3885.057272049805,6794.0427279501955
9685.0,8234.82,5706.859239510992,10762.780760489008
4081.0,4662.25,2707.546561972635,6616.953438027365
3682.0,3658.06,2927.883323564605,4388.236676435396
7144.0,8047.52,6830.192559974367,9264.847440025633
6064.0,6312.73,4523.821328051832,8101.638671948167
3309.0,2997.12,2054.0340981432496,3940.20590185675
3503.0,3635.44,3054.940918441519,4215.939081558481
10229.0,9588.74,7707.099726106011,11470.380273893988
6218.0,6259.97,3610.685866439661,8909.25413356034
6031.0,10020.05,3877.6378034104537,16162.462196589546
6031.0,7413.57,3274.535265281268,11552.60473471873
7163.0,6947.46,5480.768664582272,8414.151335417728
12923.0,10341.77,5245.484889376444,15438.055110623558
3524.0,4004.37,3506.8789363084397,4501.86106369156
6808.0,5538.11,4730.71189574867,6345.508104251329
10062.0,10733.04,8607.724035545436,12858.355964454566
4833.0,6392.72,3214.5759799174357,9570.864020082565
8462.0,7536.0,5791.070990326541,9280.929009673458
4888.0,5503.63,4835.767964866276,6171.492035133724
9480.0,9101.7,8198.900021595038,10004.499978404963
6323.0,6315.52,4550.851451346356,8080.188548653645
9636.0,8643.5,5940.735906649639,11346.26409335036
7310.0,7758.68,6018.049014152582,9499.31098584742
10596.0,10944.64,8913.255103661384,12976.024896338615
4993.0,5001.72,4121.473631394847,5881.966368605154
13710.0,11414.03,7963.128377318972,14864.93162268103
6218.0,6313.92,5090.922634512339,7536.917365487661
5040.0,8918.04,4875.929648532906,12960.150351467095
8267.0,8178.64,6428.882286893228,9928.397713106771
9261.0,9539.49,7143.28352915325,11935.69647084675
6203.0,6185.56,4821.217323334698,7549.902676665302
6492.0,7307.82,2756.0163778515043,11859.623622148494
3938.0,4974.27,2764.0769954261095,7184.463004573891
9380.0,8720.35,6856.8151608440485,10583.884839155953
3780.0,3992.16,3476.263521431828,4508.056478568172
12311.0,10463.36,6005.888514732972,14920.83148526703
4930.0,5150.41,3653.986695064181,6646.833304935819
7167.0,7254.01,6168.038804853536,8339.981195146465
11413.0,10698.78,9276.46274493116,12121.097255068842
7128.0,6664.75,5518.9286230882235,7810.5713769117765
10893.0,12512.76,8945.80638567813,16079.71361432187
5665.0,5656.44,4046.379813941652,7266.500186058347
9197.0,9513.13,7801.201042178162,11225.058957821837
8097.0,8642.39,6159.554108479853,11125.225891520146
8018.0,7725.87,6114.035052989308,9337.704947010692
6342.0,6231.71,3739.1315813223773,8724.288418677623
5761.0,6254.76,4129.334479572657,8380.185520427343
5407.0,5613.93,3015.2104399319733,8212.649560068028
9211.0,6977.21,5889.302601009884,8065.117398990116
5610.0,7562.12,3799.2504962376174,11324.989503762383
4027.0,3996.79,3238.088845968032,4755.491154031968
4961.0,5276.21,4204.403563620072,6348.016436379928
9646.0,9185.51,7824.125561981173,10546.894438018828
5738.0,5925.56,4847.682050051008,7003.437949948992
14450.0,9889.83,3159.1869403973196,16620.47305960268
5732.0,6230.29,3094.1012908140483,9366.47870918595
8642.0,7477.86,3893.5537403396115,11062.166259660387
7307.0,7499.2,6004.340033121495,8994.059966878503
6541.0,6025.79,3955.4889307771105,8096.09106922289
8063.0,8166.31,6249.677166423824,10082.942833576177
7718.0,9449.53,6388.8858832195865,12510.174116780414
6612.0,6792.32,4946.091825162403,8638.548174837595
4482.0,5203.3,4587.330372476045,5819.269627523955
6022.0,7518.86,4776.393820401673,10261.326179598327
5233.0,6467.26,4424.353784178079,8510.166215821922
6391.0,6028.06,5045.005559858336,7011.114440141665
4091.0,4501.39,2687.675601138746,6315.104398861255
2962.0,2883.59,2417.661753778503,3349.518246221497
5418.0,5780.84,4177.67729950855,7384.00270049145
4179.0,4478.27,2429.1038849270044,6527.4361150729965
4914.0,4813.38,3738.623126986871,5888.136873013129
8024.0,8025.09,6257.536351636521,9792.643648363479
6544.0,6196.19,5501.370818556194,6891.009181443806
9335.0,6706.45,3358.299055052028,10054.600944947972
