Id,Sales
5950,6412.49
5951,7758.36
5952,6412.49
5953,6412.49
5954,9872.74
5955,6412.49
5956,6405.55
5957,9872.74
5958,6405.55
5959,7758.36
5960,7758.36
5961,9872.74
5962,6136.89
5963,7758.36
5964,9872.74
5965,9872.74
5966,9872.74
5967,9872.74
5968,9872.74
5969,7758.36
5970,6405.55
5971,7758.36
5972,6405.55
5973,6412.49
5974,7758.36
5975,7758.36
5976,9872.74
5977,6405.55
5978,7758.36
5979,9872.74
5980,6405.55
5981,7758.36
5982,7758.36
5983,7758.36
5984,7758.36
5985,7758.36
5986,7758.36
5987,7758.36
5988,7758.36
5989,6405.55
5990,6412.49
5991,6412.49
5992,9872.74
5993,6583.38
5994,7758.36
5995,6405.55
5996,6405.55
5997,6405.55
5998,6405.55
5999,5508.75
6000,9872.74
6001,9872.74
6002,7758.36
6003,7758.36
6004,6412.49
6005,9872.74
6006,7758.36
6007,7758.36
6008,9872.74
6009,6405.55
6010,7758.36
6011,6405.55
6012,8063.43
6013,6412.49
6014,7758.36
6015,6405.55
6016,9872.74
6017,6405.55
6018,5508.75
6019,7758.36
6020,6405.55
6021,7758.36
6022,9872.74
6023,9872.74
6024,9872.74
6025,9872.74
6026,6405.55
6027,7758.36
6028,7758.36
6029,6405.55
6030,6405.55
6031,6405.55
6032,7758.36
6033,7758.36
6034,6405.55
6035,7758.36
6036,7758.36
6037,5508.75
6038,6412.49
6039,7758.36
6040,9872.74
6041,9872.74
6042,6405.55
6043,9872.74
6044,9872.74
6045,6412.49
6046,7758.36
6047,7758.36
6048,6405.55
6049,6412.49
6050,6405.55
6051,6405.55
6052,7758.36
6053,6412.49
6054,6412.49
6055,7758.36
6056,7758.36
6057,6412.49
6058,6405.55
6059,7758.36
6060,7758.36
6061,6405.55
6062,9872.74
6063,9872.74
6064,9872.74
6065,6412.49
6066,5508.75
6067,7758.36
6068,6412.49
6069,9872.74
6070,7758.36
6071,9872.74
6072,6405.55
6073,6405.55
6074,6405.55
6075,6405.55
6076,9872.74
6077,6405.55
6078,6405.55
6079,7758.36
6080,6405.55
6081,6405.55
6082,6405.55
6083,7758.36
6084,6405.55
6085,6405.55
6086,7758.36
6087,7758.36
6088,6136.89
6089,9872.74
6090,9872.74
6091,6405.55
6092,9872.74
6093,6136.89
6094,7758.36
6095,7758.36
6096,8063.43
6097,5508.75
6098,9872.74
6099,6405.55
6100,6405.55
6101,6412.49
6102,9872.74
6103,7758.36
6104,6412.49
6105,7758.36
6106,6405.55
6107,6412.49
6108,7758.36
6109,6412.49
6110,9872.74
6111,6405.55
6112,9872.74
6113,6405.55
6114,6405.55
6115,6405.55
6116,7758.36
6117,7758.36
6118,7758.36
6119,7758.36
6120,6412.49
6121,7758.36
6122,7758.36
6123,6412.49
6124,9872.74
6125,9872.74
6126,6412.49
6127,6412.49
6128,6412.49
6129,6405.55
6130,7758.36
6131,9872.74
6132,6412.49
6133,6412.49
6134,7758.36
6135,6412.49
6136,9872.74
6137,6405.55
6138,7758.36
6139,7758.36
6140,7758.36
6141,6412.49
6142,9872.74
6143,6412.49
6144,6405.55
6145,7758.36
6146,6405.55
6147,9872.74
6148,6405.55
6149,7758.36
6150,9872.74
6151,6412.49
6152,7758.36
6153,7758.36
6154,6405.55
6155,5508.75
6156,7758.36
6157,9872.74
6158,9872.74
6159,6412.49
6160,9872.74
6161,6405.55
6162,6405.55
6163,6405.55
6164,6136.89
6165,6412.49
6166,6412.49
6167,9872.74
6168,7758.36
6169,6405.55
6170,7758.36
6171,6412.49
6172,6412.49
6173,7758.36
6174,9872.74
6175,6412.49
6176,6412.49
6177,7758.36
6178,9872.74
6179,5508.75
6180,6412.49
6181,6405.55
6182,7758.36
6183,7758.36
6184,6405.55
6185,9872.74
6186,6412.49
6187,9872.74
6188,9872.74
6189,5508.75
6190,7758.36
6191,7758.36
6192,7758.36
6193,6412.49
6194,6405.55
6195,7758.36
6196,9872.74
6197,6259.87
6198,6405.55
6199,6405.55
6200,7758.36
6201,6412.49
6202,9872.74
6203,7758.36
6204,9872.74
6205,6405.55
6206,9872.74
6207,7758.36
6208,6405.55
6209,9872.74
6210,9872.74
6211,6412.49
6212,7758.36
6213,9872.74
6214,6405.55
6215,6405.55
6216,6405.55
6217,7758.36
6218,7758.36
6219,6405.55
6220,6405.55
6221,6405.55
6222,5508.75
6223,6405.55
6224,7758.36
6225,7758.36
6226,6405.55
6227,7758.36
6228,7758.36
6229,7758.36
6230,9872.74
6231,9872.74
6232,6405.55
6233,6405.55
6234,7758.36
6235,6405.55
6236,6405.55
6237,7758.36
6238,7758.36
6239,6405.55
6240,7758.36
6241,7758.36
6242,7758.36
6243,6405.55
6244,7758.36
6245,9872.74
6246,9872.74
6247,6405.55
6248,7758.36
6249,9872.74
6250,6405.55
6251,7758.36
6252,9872.74
6253,9872.74
6254,6412.49
6255,6405.55
6256,9872.74
6257,7758.36
6258,7758.36
6259,9872.74
6260,6412.49
6261,7758.36
6262,9872.74
6263,9872.74
6264,7758.36
6265,9872.74
6266,9872.74
6267,6405.55
6268,6405.55
6269,7758.36
6270,6405.55
6271,6412.49
6272,6412.49
6273,9872.74
6274,9872.74
6275,6405.55
6276,7758.36
6277,6405.55
6278,7758.36
6279,7758.36
6280,7758.36
6281,9872.74
6282,7758.36
6283,6405.55
6284,6412.49
6285,7758.36
6286,6412.49
6287,6405.55
6288,7758.36
6289,9872.74
6290,6412.49
6291,6405.55
6292,7758.36
6293,6412.49
6294,6405.55
6295,6412.49
6296,6405.55
6297,9872.74
6298,6136.89
6299,7758.36
6300,6405.55
6301,9872.74
6302,7758.36
6303,7758.36
6304,7758.36
6305,9872.74
6306,6136.89
6307,7758.36
6308,6412.49
6309,9872.74
6310,6405.55
6311,6136.89
6312,6405.55
6313,6405.55
6314,9872.74
6315,7758.36
6316,9872.74
6317,7758.36
6318,6412.49
6319,9872.74
6320,6412.49
6321,6412.49
6322,7758.36
6323,7758.36
6324,7758.36
6325,6405.55
6326,6412.49
6327,6405.55
6328,6405.55
6329,7758.36
6330,6412.49
6331,7758.36
6332,6412.49
6333,9872.74
6334,6412.49
6335,7758.36
6336,6405.55
6337,6405.55
6338,7758.36
6339,7758.36
6340,7758.36
6341,7758.36
6342,6412.49
6343,6405.55
6344,6412.49
6345,9872.74
6346,6412.49
6347,7758.36
6348,7758.36
6349,6412.49
6350,6405.55
6351,6405.55
6352,6405.55
6353,6405.55
6354,6412.49
6355,9872.74
6356,6405.55
6357,6412.49
6358,6405.55
6359,7758.36
6360,9872.74
6361,6405.55
6362,9872.74
6363,9872.74
6364,7758.36
6365,6405.55
6366,7758.36
6367,9872.74
6368,7758.36
6369,9872.74
6370,9872.74
6371,6412.49
6372,9872.74
6373,9872.74
6374,7758.36
6375,6405.55
6376,7758.36
6377,6412.49
6378,9872.74
6379,7758.36
6380,7758.36
6381,9872.74
6382,7758.36
6383,6412.49
6384,6405.55
6385,9872.74
6386,7758.36
6387,9872.74
6388,9872.74
6389,6412.49
6390,7758.36
6391,5508.75
6392,9872.74
6393,7758.36
6394,7758.36
6395,6405.55
6396,6405.55
6397,9872.74
6398,6405.55
6399,6412.49
6400,6412.49
6401,6405.55
6402,6412.49
6403,7758.36
6404,6405.55
6405,7758.36
6406,5508.75
6407,6405.55
6408,7758.36
6409,9872.74
6410,6405.55
6411,5508.75
6412,6405.55
6413,7758.36
6414,7758.36
6415,6405.55
6416,6412.49
6417,6405.55
6418,6405.55
6419,7758.36
6420,7758.36
6421,6412.49
6422,8063.43
6423,6412.49
6424,6405.55
6425,6412.49
6426,6412.49
6427,7758.36
6428,9872.74
6429,6405.55
6430,9872.74
6431,7758.36
6432,6136.89
6433,6405.55
6434,7758.36
6435,7758.36
6436,7758.36
6437,6412.49
6438,7758.36
6439,9872.74
6440,6405.55
6441,6405.55
6442,6405.55
6443,6405.55
6444,6412.49
6445,9872.74
6446,6405.55
6447,6405.55
6448,7758.36
6449,6405.55
6450,9872.74
6451,7758.36
6452,9872.74
6453,6405.55
6454,6405.55
6455,5508.75
6456,7758.36
6457,7758.36
6458,7758.36
6459,7758.36
6460,7758.36
6461,6405.55
6462,7758.36
6463,6259.87
6464,7758.36
6465,7758.36
6466,6405.55
6467,7758.36
6468,6412.49
6469,7758.36
6470,9872.74
6471,6405.55
6472,5383.5
6473,7758.36
6474,6405.55
6475,7758.36
6476,6405.55
6477,6412.49
6478,7758.36
6479,9872.74
6480,6405.55
6481,7758.36
6482,7758.36
6483,9872.74
6484,6405.55
6485,6405.55
6486,6412.49
6487,7758.36
6488,7758.36
6489,7758.36
6490,7758.36
6491,9872.74
6492,6405.55
6493,6405.55
6494,7758.36
6495,6412.49
6496,7758.36
6497,7758.36
6498,7758.36
6499,8063.43
6500,9872.74
6501,6405.55
6502,7758.36
6503,6405.55
6504,6412.49
6505,6405.55
6506,7758.36
6507,9872.74
6508,6405.55
6509,7758.36
6510,9872.74
6511,7758.36
6512,9872.74
6513,7758.36
6514,7758.36
6515,6405.55
6516,7758.36
6517,9872.74
6518,9872.74
6519,6136.89
6520,9872.74
6521,7758.36
6522,6412.49
6523,6405.55
6524,6412.49
6525,9872.74
6526,6405.55
6527,9872.74
6528,7758.36
6529,5508.75
6530,6412.49
6531,9872.74
6532,9872.74
6533,9872.74
6534,7758.36
6535,7758.36
6536,6405.55
6537,7758.36
6538,7758.36
6539,6405.55
6540,7758.36
6541,7758.36
6542,7758.36
6543,9872.74
6544,7758.36
6545,8063.43
6546,9872.74
6547,6405.55
6548,9872.74
6549,7758.36
6550,7758.36
6551,6412.49
6552,7758.36
6553,6412.49
6554,6405.55
6555,6405.55
6556,9872.74
6557,6405.55
6558,9872.74
6559,6412.49
6560,6405.55
6561,9872.74
6562,9872.74
6563,7758.36
6564,6405.55
6565,7758.36
6566,6405.55
6567,6412.49
6568,6412.49
6569,7758.36
6570,7758.36
6571,7758.36
6572,7758.36
6573,7758.36
6574,6405.55
6575,7758.36
6576,7758.36
6577,9872.74
6578,6412.49
6579,6405.55
6580,7758.36
6581,9872.74
6582,6405.55
6583,9872.74
6584,7758.36
6585,6412.49
6586,6412.49
6587,6405.55
6588,9872.74
6589,6405.55
6590,6405.55
6591,6412.49
6592,6412.49
6593,6405.55
6594,7758.36
6595,7758.36
6596,7758.36
6597,7758.36
6598,5508.75
6599,7758.36
6600,7758.36
6601,6405.55
6602,6405.55
6603,6405.55
6604,7758.36
6605,6405.55
6606,9872.74
6607,6405.55
6608,7758.36
6609,6412.49
6610,6405.55
6611,6405.55
6612,9872.74
6613,9872.74
6614,6136.89
6615,7758.36
6616,9872.74
6617,6405.55
6618,6405.55
6619,6405.55
6620,6405.55
6621,6405.55
6622,8063.43
6623,6412.49
6624,9872.74
6625,6405.55
6626,9872.74
6627,7758.36
6628,6405.55
6629,6412.49
6630,7758.36
6631,6405.55
6632,6412.49
6633,6405.55
6634,9872.74
6635,7758.36
6636,7758.36
6637,6405.55
6638,6405.55
6639,6405.55
6640,7758.36
6641,7758.36
6642,7758.36
6643,9872.74
6644,7758.36
6645,6412.49
6646,7758.36
6647,9872.74
6648,7758.36
6649,6412.49
6650,9872.74
6651,6405.55
6652,7758.36
6653,7758.36
6654,6405.55
6655,6405.55
6656,9872.74
6657,7758.36
6658,6405.55
6659,7758.36
6660,6412.49
6661,9872.74
6662,6405.55
6663,7758.36
6664,6412.49
6665,7758.36
6666,6412.49
6667,7758.36
6668,6412.49
6669,8681.18
6670,6412.49
6671,7758.36
6672,6405.55
6673,6405.55
6674,6412.49
6675,6405.55
6676,6405.55
6677,9872.74
6678,7758.36
6679,9872.74
6680,9872.74
6681,6136.89
6682,6405.55
6683,6412.49
6684,6405.55
6685,8063.43
6686,7758.36
6687,6405.55
6688,7758.36
6689,6405.55
6690,7758.36
6691,6405.55
6692,6405.55
6693,6412.49
6694,7758.36
6695,9872.74
6696,6412.49
6697,6405.55
6698,6412.49
6699,7758.36
6700,7758.36
6701,6405.55
6702,6405.55
6703,9872.74
6704,7758.36
6705,6405.55
6706,5508.75
6707,5508.75
6708,7758.36
6709,6412.49
6710,9872.74
6711,6405.55
6712,6412.49
6713,5508.75
6714,9872.74
6715,9872.74
6716,6405.55
6717,6405.55
6718,9872.74
6719,6405.55
6720,6412.49
6721,7758.36
6722,9872.74
6723,6412.49
6724,6405.55
6725,6405.55
6726,7758.36
6727,7758.36
6728,6412.49
6729,6405.55
6730,9872.74
6731,6405.55
6732,7758.36
6733,7758.36
6734,7758.36
6735,9872.74
6736,6412.49
6737,6412.49
6738,9872.74
6739,6412.49
6740,6405.55
6741,7758.36
6742,7758.36
6743,7758.36
6744,9872.74
6745,7758.36
6746,9872.74
6747,6412.49
6748,7758.36
6749,6405.55
6750,5508.75
6751,6136.89
6752,7758.36
6753,7758.36
6754,6405.55
6755,7758.36
6756,6412.49
6757,6405.55
6758,5508.75
6759,7758.36
6760,7758.36
6761,7758.36
6762,7758.36
6763,9872.74
6764,6412.49
6765,6405.55
6766,6405.55
6767,7758.36
6768,7758.36
6769,7758.36
6770,7758.36
6771,7758.36
6772,9872.74
6773,7758.36
6774,9872.74
6775,7758.36
6776,6405.55
6777,6412.49
6778,6259.87
6779,6405.55
6780,7758.36
6781,7758.36
6782,9872.74
6783,6405.55
6784,9872.74
6785,6412.49
6786,6405.55
6787,7758.36
6788,7758.36
6789,7758.36
6790,9872.74
6791,7758.36
6792,6405.55
6793,9872.74
6794,7758.36
6795,7758.36
6796,7758.36
6797,5508.75
6798,9872.74
6799,6405.55
6800,9872.74
6801,9872.74
6802,6405.55
6803,9872.74
6804,6405.55
6805,9872.74
6806,6412.49
6807,7758.36
6808,6412.49
6809,6412.49
6810,9872.74
6811,6412.49
6812,6405.55
6813,9872.74
6814,6405.55
6815,7758.36
6816,7758.36
6817,9872.74
6818,6136.89
6819,7758.36
6820,9872.74
6821,9872.74
6822,9872.74
6823,9872.74
6824,9872.74
6825,7758.36
6826,6405.55
6827,7758.36
6828,6405.55
6829,6412.49
6830,7758.36
6831,7758.36
6832,9872.74
6833,6405.55
6834,7758.36
6835,9872.74
6836,6405.55
6837,7758.36
6838,7758.36
6839,7758.36
6840,7758.36
6841,7758.36
6842,7758.36
6843,7758.36
6844,7758.36
6845,6405.55
6846,6412.49
6847,6412.49
6848,9872.74
6849,6583.38
6850,7758.36
6851,6405.55
6852,6405.55
6853,6405.55
6854,6405.55
6855,5508.75
6856,9872.74
6857,9872.74
6858,7758.36
6859,7758.36
6860,6412.49
6861,9872.74
6862,7758.36
6863,7758.36
6864,9872.74
6865,6405.55
6866,7758.36
6867,6405.55
6868,8063.43
6869,6412.49
6870,7758.36
6871,6405.55
6872,9872.74
6873,6405.55
6874,5508.75
6875,7758.36
6876,6405.55
6877,7758.36
6878,9872.74
6879,9872.74
6880,9872.74
6881,9872.74
6882,6405.55
6883,7758.36
6884,7758.36
6885,6405.55
6886,6405.55
6887,6405.55
6888,7758.36
6889,7758.36
6890,6405.55
6891,7758.36
6892,7758.36
6893,5508.75
6894,6412.49
6895,7758.36
6896,9872.74
6897,9872.74
6898,6405.55
6899,9872.74
6900,9872.74
6901,6412.49
6902,7758.36
6903,7758.36
6904,6405.55
6905,6412.49
6906,6405.55
6907,6405.55
6908,7758.36
6909,6412.49
6910,6412.49
6911,7758.36
6912,7758.36
6913,6412.49
6914,6405.55
6915,7758.36
6916,7758.36
6917,6405.55
6918,9872.74
6919,9872.74
6920,9872.74
6921,6412.49
6922,5508.75
6923,7758.36
6924,6412.49
6925,9872.74
6926,7758.36
6927,9872.74
6928,6405.55
6929,6405.55
6930,6405.55
6931,6405.55
6932,9872.74
6933,6405.55
6934,6405.55
6935,7758.36
6936,6405.55
6937,6405.55
6938,6405.55
6939,7758.36
6940,6405.55
6941,6405.55
6942,7758.36
6943,7758.36
6944,6136.89
6945,9872.74
6946,9872.74
6947,6405.55
6948,9872.74
6949,6136.89
6950,7758.36
6951,7758.36
6952,8063.43
6953,5508.75
6954,9872.74
6955,6405.55
6956,6405.55
6957,6412.49
6958,9872.74
6959,7758.36
6960,6412.49
6961,7758.36
6962,6405.55
6963,6412.49
6964,7758.36
6965,6412.49
6966,9872.74
6967,6405.55
6968,9872.74
6969,6405.55
6970,6405.55
6971,6405.55
6972,7758.36
6973,7758.36
6974,7758.36
6975,7758.36
6976,6412.49
6977,7758.36
6978,7758.36
6979,6412.49
6980,9872.74
6981,9872.74
6982,6412.49
6983,6412.49
6984,6412.49
6985,6405.55
6986,7758.36
6987,9872.74
6988,6412.49
6989,6412.49
6990,7758.36
6991,6412.49
6992,9872.74
6993,6405.55
6994,7758.36
6995,7758.36
6996,7758.36
6997,6412.49
6998,9872.74
6999,6412.49
7000,6405.55
7001,7758.36
7002,6405.55
7003,9872.74
7004,6405.55
7005,7758.36
7006,9872.74
7007,6412.49
7008,7758.36
7009,7758.36
7010,6405.55
7011,5508.75
7012,7758.36
7013,9872.74
7014,9872.74
7015,6412.49
7016,9872.74
7017,6405.55
7018,6405.55
7019,6405.55
7020,6136.89
7021,6412.49
7022,6412.49
7023,9872.74
7024,7758.36
7025,6405.55
7026,7758.36
7027,6412.49
7028,6412.49
7029,7758.36
7030,9872.74
7031,6412.49
7032,6412.49
7033,7758.36
7034,9872.74
7035,5508.75
7036,6412.49
7037,6405.55
7038,7758.36
7039,7758.36
7040,6405.55
7041,9872.74
7042,6412.49
7043,9872.74
7044,9872.74
7045,5508.75
7046,7758.36
7047,7758.36
7048,7758.36
7049,6412.49
7050,6405.55
7051,7758.36
7052,9872.74
7053,6259.87
7054,6405.55
7055,6405.55
7056,7758.36
7057,6412.49
7058,9872.74
7059,7758.36
7060,9872.74
7061,6405.55
7062,9872.74
7063,7758.36
7064,6405.55
7065,9872.74
7066,9872.74
7067,6412.49
7068,7758.36
7069,9872.74
7070,6405.55
7071,6405.55
7072,6405.55
7073,7758.36
7074,7758.36
7075,6405.55
7076,6405.55
7077,6405.55
7078,5508.75
7079,6405.55
7080,7758.36
7081,7758.36
7082,6405.55
7083,7758.36
7084,7758.36
7085,7758.36
7086,9872.74
7087,9872.74
7088,6405.55
7089,6405.55
7090,7758.36
7091,6405.55
7092,6405.55
7093,7758.36
7094,7758.36
7095,6405.55
7096,7758.36
7097,7758.36
7098,7758.36
7099,6405.55
7100,7758.36
7101,9872.74
7102,9872.74
7103,6405.55
7104,7758.36
7105,9872.74
7106,6405.55
7107,7758.36
7108,9872.74
7109,9872.74
7110,6412.49
7111,6405.55
7112,9872.74
7113,7758.36
7114,7758.36
7115,9872.74
7116,6412.49
7117,7758.36
7118,9872.74
7119,9872.74
7120,7758.36
7121,9872.74
7122,9872.74
7123,6405.55
7124,6405.55
7125,7758.36
7126,6405.55
7127,6412.49
7128,6412.49
7129,9872.74
7130,9872.74
7131,6405.55
7132,7758.36
7133,6405.55
7134,7758.36
7135,7758.36
7136,7758.36
7137,9872.74
7138,7758.36
7139,6405.55
7140,6412.49
7141,7758.36
7142,6412.49
7143,6405.55
7144,7758.36
7145,9872.74
7146,6412.49
7147,6405.55
7148,7758.36
7149,6412.49
7150,6405.55
7151,6412.49
7152,6405.55
7153,9872.74
7154,6136.89
7155,7758.36
7156,6405.55
7157,9872.74
7158,7758.36
7159,7758.36
7160,7758.36
7161,9872.74
7162,6136.89
7163,7758.36
7164,6412.49
7165,9872.74
7166,6405.55
7167,6136.89
7168,6405.55
7169,6405.55
7170,9872.74
7171,7758.36
7172,9872.74
7173,7758.36
7174,6412.49
7175,9872.74
7176,6412.49
7177,6412.49
7178,7758.36
7179,7758.36
7180,7758.36
7181,6405.55
7182,6412.49
7183,6405.55
7184,6405.55
7185,7758.36
7186,6412.49
7187,7758.36
7188,6412.49
7189,9872.74
7190,6412.49
7191,7758.36
7192,6405.55
7193,6405.55
7194,7758.36
7195,7758.36
7196,7758.36
7197,7758.36
7198,6412.49
7199,6405.55
7200,6412.49
7201,9872.74
7202,6412.49
7203,7758.36
7204,7758.36
7205,6412.49
7206,6405.55
7207,6405.55
7208,6405.55
7209,6405.55
7210,6412.49
7211,9872.74
7212,6405.55
7213,6412.49
7214,6405.55
7215,7758.36
7216,9872.74
7217,6405.55
7218,9872.74
7219,9872.74
7220,7758.36
7221,6405.55
7222,7758.36
7223,9872.74
7224,7758.36
7225,9872.74
7226,9872.74
7227,6412.49
7228,9872.74
7229,9872.74
7230,7758.36
7231,6405.55
7232,7758.36
7233,6412.49
7234,9872.74
7235,7758.36
7236,7758.36
7237,9872.74
7238,7758.36
7239,6412.49
7240,6405.55
7241,9872.74
7242,7758.36
7243,9872.74
7244,9872.74
7245,6412.49
7246,7758.36
7247,5508.75
7248,9872.74
7249,7758.36
7250,7758.36
7251,6405.55
7252,6405.55
7253,9872.74
7254,6405.55
7255,6412.49
7256,6412.49
7257,6405.55
7258,6412.49
7259,7758.36
7260,6405.55
7261,7758.36
7262,5508.75
7263,6405.55
7264,7758.36
7265,9872.74
7266,6405.55
7267,5508.75
7268,6405.55
7269,7758.36
7270,7758.36
7271,6405.55
7272,6412.49
7273,6405.55
7274,6405.55
7275,7758.36
7276,7758.36
7277,6412.49
7278,8063.43
7279,6412.49
7280,6405.55
7281,6412.49
7282,6412.49
7283,7758.36
7284,9872.74
7285,6405.55
7286,9872.74
7287,7758.36
7288,6136.89
7289,6405.55
7290,7758.36
7291,7758.36
7292,7758.36
7293,6412.49
7294,7758.36
7295,9872.74
7296,6405.55
7297,6405.55
7298,6405.55
7299,6405.55
7300,6412.49
7301,9872.74
7302,6405.55
7303,6405.55
7304,7758.36
7305,6405.55
7306,9872.74
7307,7758.36
7308,9872.74
7309,6405.55
7310,6405.55
7311,5508.75
7312,7758.36
7313,7758.36
7314,7758.36
7315,7758.36
7316,7758.36
7317,6405.55
7318,7758.36
7319,6259.87
7320,7758.36
7321,7758.36
7322,6405.55
7323,7758.36
7324,6412.49
7325,7758.36
7326,9872.74
7327,6405.55
7328,5383.5
7329,7758.36
7330,6405.55
7331,7758.36
7332,6405.55
7333,6412.49
7334,7758.36
7335,9872.74
7336,6405.55
7337,7758.36
7338,7758.36
7339,9872.74
7340,6405.55
7341,6405.55
7342,6412.49
7343,7758.36
7344,7758.36
7345,7758.36
7346,7758.36
7347,9872.74
7348,6405.55
7349,6405.55
7350,7758.36
7351,6412.49
7352,7758.36
7353,7758.36
7354,7758.36
7355,8063.43
7356,9872.74
7357,6405.55
7358,7758.36
7359,6405.55
7360,6412.49
7361,6405.55
7362,7758.36
7363,9872.74
7364,6405.55
7365,7758.36
7366,9872.74
7367,7758.36
7368,9872.74
7369,7758.36
7370,7758.36
7371,6405.55
7372,7758.36
7373,9872.74
7374,9872.74
7375,6136.89
7376,9872.74
7377,7758.36
7378,6412.49
7379,6405.55
7380,6412.49
7381,9872.74
7382,6405.55
7383,9872.74
7384,7758.36
7385,5508.75
7386,6412.49
7387,9872.74
7388,9872.74
7389,9872.74
7390,7758.36
7391,7758.36
7392,6405.55
7393,7758.36
7394,7758.36
7395,6405.55
7396,7758.36
7397,7758.36
7398,7758.36
7399,9872.74
7400,7758.36
7401,8063.43
7402,9872.74
7403,6405.55
7404,9872.74
7405,7758.36
7406,7758.36
7407,6412.49
7408,7758.36
7409,6412.49
7410,6405.55
7411,6405.55
7412,9872.74
7413,6405.55
7414,9872.74
7415,6412.49
7416,6405.55
7417,9872.74
7418,9872.74
7419,7758.36
7420,6405.55
7421,7758.36
7422,6405.55
7423,6412.49
7424,6412.49
7425,7758.36
7426,7758.36
7427,7758.36
7428,7758.36
7429,7758.36
7430,6405.55
7431,7758.36
7432,7758.36
7433,9872.74
7434,6412.49
7435,6405.55
7436,7758.36
7437,9872.74
7438,6405.55
7439,9872.74
7440,7758.36
7441,6412.49
7442,6412.49
7443,6405.55
7444,9872.74
7445,6405.55
7446,6405.55
7447,6412.49
7448,6412.49
7449,6405.55
7450,7758.36
7451,7758.36
7452,7758.36
7453,7758.36
7454,5508.75
7455,7758.36
7456,7758.36
7457,6405.55
7458,6405.55
7459,6405.55
7460,7758.36
7461,6405.55
7462,9872.74
7463,6405.55
7464,7758.36
7465,6412.49
7466,6405.55
7467,6405.55
7468,9872.74
7469,9872.74
7470,6136.89
7471,7758.36
7472,9872.74
7473,6405.55
7474,6405.55
7475,6405.55
7476,6405.55
7477,6405.55
7478,8063.43
7479,6412.49
7480,9872.74
7481,6405.55
7482,9872.74
7483,7758.36
7484,6405.55
7485,6412.49
7486,7758.36
7487,6405.55
7488,6412.49
7489,6405.55
7490,9872.74
7491,7758.36
7492,7758.36
7493,6405.55
7494,6405.55
7495,6405.55
7496,7758.36
7497,7758.36
7498,7758.36
7499,9872.74
7500,7758.36
7501,6412.49
7502,7758.36
7503,9872.74
7504,7758.36
7505,6412.49
7506,9872.74
7507,6405.55
7508,7758.36
7509,7758.36
7510,6405.55
7511,6405.55
7512,9872.74
7513,7758.36
7514,6405.55
7515,7758.36
7516,6412.49
7517,9872.74
7518,6405.55
7519,7758.36
7520,6412.49
7521,7758.36
7522,6412.49
7523,7758.36
7524,6412.49
7525,8681.18
7526,6412.49
7527,7758.36
7528,6405.55
7529,6405.55
7530,6412.49
7531,6405.55
7532,6405.55
7533,9872.74
7534,7758.36
7535,9872.74
7536,9872.74
7537,6136.89
7538,6405.55
7539,6412.49
7540,6405.55
7541,8063.43
7542,7758.36
7543,6405.55
7544,7758.36
7545,6405.55
7546,7758.36
7547,6405.55
7548,6405.55
7549,6412.49
7550,7758.36
7551,9872.74
7552,6412.49
7553,6405.55
7554,6412.49
7555,7758.36
7556,7758.36
7557,6405.55
7558,6405.55
7559,9872.74
7560,7758.36
7561,6405.55
7562,5508.75
7563,5508.75
7564,7758.36
7565,6412.49
7566,9872.74
7567,6405.55
7568,6412.49
7569,5508.75
7570,9872.74
7571,9872.74
7572,6405.55
7573,6405.55
7574,9872.74
7575,6405.55
7576,6412.49
7577,7758.36
7578,9872.74
7579,6412.49
7580,6405.55
7581,6405.55
7582,7758.36
7583,7758.36
7584,6412.49
7585,6405.55
7586,9872.74
7587,6405.55
7588,7758.36
7589,7758.36
7590,7758.36
7591,9872.74
7592,6412.49
7593,6412.49
7594,9872.74
7595,6412.49
7596,6405.55
7597,7758.36
7598,7758.36
7599,7758.36
7600,9872.74
7601,7758.36
7602,9872.74
7603,6412.49
7604,7758.36
7605,6405.55
7606,5508.75
7607,6136.89
7608,7758.36
7609,7758.36
7610,6405.55
7611,7758.36
7612,6412.49
7613,6405.55
7614,5508.75
7615,7758.36
7616,7758.36
7617,7758.36
7618,7758.36
7619,9872.74
7620,6412.49
7621,6405.55
7622,6405.55
7623,7758.36
7624,7758.36
7625,7758.36
7626,7758.36
7627,7758.36
7628,9872.74
7629,7758.36
7630,9872.74
7631,7758.36
7632,6405.55
7633,6412.49
7634,6259.87
7635,6405.55
7636,7758.36
7637,7758.36
7638,9872.74
7639,6405.55
7640,9872.74
7641,6412.49
7642,6405.55
7643,7758.36
7644,7758.36
7645,7758.36
7646,9872.74
7647,7758.36
7648,6405.55
7649,9872.74
7650,7758.36
7651,7758.36
7652,7758.36
7653,5508.75
7654,9872.74
7655,6405.55
7656,9872.74
7657,9872.74
7658,6405.55
7659,9872.74
7660,6405.55
7661,9872.74
7662,6412.49
7663,7758.36
7664,6412.49
7665,6412.49
7666,9872.74
7667,6412.49
7668,6405.55
7669,9872.74
7670,6405.55
7671,7758.36
7672,7758.36
7673,9872.74
7674,6136.89
7675,7758.36
7676,9872.74
7677,9872.74
7678,9872.74
7679,9872.74
7680,9872.74
7681,7758.36
7682,6405.55
7683,7758.36
7684,6405.55
7685,6412.49
7686,7758.36
7687,7758.36
7688,9872.74
7689,6405.55
7690,7758.36
7691,9872.74
7692,6405.55
7693,7758.36
7694,7758.36
7695,7758.36
7696,7758.36
7697,7758.36
7698,7758.36
